FID,ID_Originak,Team,ID_Transek,ID_Titik,Filename,Latitude,Longitude,Lokasi,URL,Class_1,Class_2,Cluster
475,171,B,D2T3,D2T3-32,D2T3 (32).JPG,-0.224775,120.009071,Donggulu ,https://lh3.googleusercontent.com/d/1e67lWu6I-V4buUxuVLkvtQbd87T-CApq,Makroalga,Rumput laut,5
476,172,B,D2T4,D2T4-1,D2T4 (1).JPG,-0.223526,120.008333,Donggulu ,https://lh3.googleusercontent.com/d/1NKH845Ch1r1j7YOYpLdcWViN3J1nZJXd,Makroalga,Rumput laut,5
477,173,B,D2T4,D2T4-2,D2T4 (2).JPG,-0.223538,120.008299,Donggulu ,https://lh3.googleusercontent.com/d/1UEX7XarZ6GZRnib7ATxhWDudrDN_jncr,Makroalga,Rumput laut,5
478,174,B,D2T4,D2T4-3,D2T4 (3).JPG,-0.22355,120.008266,Donggulu ,https://lh3.googleusercontent.com/d/1VqpVG4vRgLy4Y1rJpnr_a9eqdfXBELMi,Makroalga,Rumput laut,5
479,175,B,D2T4,D2T4-4,D2T4 (4).JPG,-0.223563,120.008232,Donggulu ,https://lh3.googleusercontent.com/d/11cVwIY53CHUUroYcooMld2o5TKnQFO5-,Makroalga,Rumput laut,5
480,176,B,D2T4,D2T4-5,D2T4 (5).JPG,-0.223575,120.008198,Donggulu ,https://lh3.googleusercontent.com/d/1ZEel6DKk6IiJDJA4OIVAsSJMgZwdCFbq,Makroalga,Rumput laut,5
481,177,B,D2T4,D2T4-6,D2T4 (6).JPG,-0.223587,120.008164,Donggulu ,https://lh3.googleusercontent.com/d/1GzD9WNAIU2KJalP-fDPA3vXfPxby0CP8,Makroalga,Rumput laut,5
482,178,B,D2T4,D2T4-7,D2T4 (7).JPG,-0.2236,120.008131,Donggulu ,https://lh3.googleusercontent.com/d/1m5G7IObacmsSkbhQ3YzMBKR56iCxXE0n,Makroalga,Rumput laut,5
483,179,B,D2T4,D2T4-8,D2T4 (8).JPG,-0.223612,120.008097,Donggulu ,https://lh3.googleusercontent.com/d/1aQvY-N0C0o-UWB7HPXh8zIAAJ_sJIBC1,Padang lamun,Padang lamun campur rumput laut,5
484,180,B,D2T4,D2T4-9,D2T4 (9).JPG,-0.223624,120.008063,Donggulu ,https://lh3.googleusercontent.com/d/1iZBPrrM3KCnRZYWsVhhusx6OFN9w5BC7,Padang lamun,Padang lamun campur rumput laut,5
485,181,B,D2T4,D2T4-10,D2T4 (10).JPG,-0.223637,120.008029,Donggulu ,https://lh3.googleusercontent.com/d/19UTpotiqtfCEnRvH3HMBb7AaDzZ-C08I,Makroalga,Rumput laut,5
486,182,B,D2T4,D2T4-11,D2T4 (11).JPG,-0.223649,120.007996,Donggulu ,https://lh3.googleusercontent.com/d/12xdszIzqVnfXFnGGkjwIgUz_VSqF4D79,Makroalga,Rumput laut,5
487,183,B,D2T4,D2T4-12,D2T4 (12).JPG,-0.223661,120.007962,Donggulu ,https://lh3.googleusercontent.com/d/162LWkN9xgGBQ_XGepWbtUKLrAZ8CkGQI,Makroalga,Rumput laut,5
488,184,B,D2T4,D2T4-13,D2T4 (13).JPG,-0.223674,120.007928,Donggulu ,https://lh3.googleusercontent.com/d/1DVg5BS9uxeKedFIa6vLvEo4dSMXvLkVZ,Padang lamun,Padang lamun campur rumput laut,5
489,185,B,D2T4,D2T4-14,D2T4 (14).JPG,-0.223686,120.007894,Donggulu ,https://lh3.googleusercontent.com/d/10LPQzZW5VzVkFJqqSj_qPRqcVcP5js5y,Makroalga,Rumput laut,5
490,186,B,D2T4,D2T4-15,D2T4 (15).JPG,-0.223698,120.007861,Donggulu ,https://lh3.googleusercontent.com/d/183PG2VDnHGAU6jRAPPs2uqi2xdbkpKiE,Makroalga,Rumput laut,5
491,187,B,D2T4,D2T4-16,D2T4 (16).JPG,-0.223711,120.007827,Donggulu ,https://lh3.googleusercontent.com/d/1xoc0gs_-V39XEKyAX8-OWFk2ox83wEwW,Makroalga,Rumput laut,5
492,188,B,D2T4,D2T4-17,D2T4 (17).JPG,-0.223723,120.007793,Donggulu ,https://lh3.googleusercontent.com/d/1ogT5_tMI0zUmkKPJGaAbnIHToACEqzrc,Padang lamun,Padang lamun campur rumput laut,5
493,189,B,D2T4,D2T4-18,D2T4 (18).JPG,-0.223736,120.00776,Donggulu ,https://lh3.googleusercontent.com/d/1AOdlhrMzOvS2RBBNKFuJf-HTPmgw3PKN,Padang lamun,Padang lamun campur rumput laut,5
494,190,B,D2T4,D2T4-19,D2T4 (19).JPG,-0.223748,120.007726,Donggulu ,https://lh3.googleusercontent.com/d/1uiBcYZ94_E94O8GQ3fBWaGn8ruHq1rbi,Padang lamun,Padang lamun campur rumput laut,5
495,191,B,D2T4,D2T4-20,D2T4 (20).JPG,-0.22376,120.007692,Donggulu ,https://lh3.googleusercontent.com/d/1c4-MfVu758waJqYnkfL06AeVaS_8ip7K,Padang lamun,Lamun,5
496,192,B,D2T4,D2T4-21,D2T4 (21).JPG,-0.223773,120.007658,Donggulu ,https://lh3.googleusercontent.com/d/1RsyLMG7iO00yRmjRmZNZnk6t4KL9O6hU,Padang lamun,Padang lamun campur rumput laut,5
497,193,B,D2T4,D2T4-22,D2T4 (22).JPG,-0.223785,120.007625,Donggulu ,https://lh3.googleusercontent.com/d/1PMGICSJqjJSil2-KnacTXeCl2NGL1Cql,Makroalga,Rumput laut,5
498,194,B,D2T4,D2T4-23,D2T4 (23).JPG,-0.223797,120.007591,Donggulu ,https://lh3.googleusercontent.com/d/1ZoSTr14Gyki9dytDCUjxNfTqF1i4ho_8,Makroalga,Rumput laut,5
499,195,B,D2T4,D2T4-24,D2T4 (24).JPG,-0.22381,120.007557,Donggulu ,https://lh3.googleusercontent.com/d/1R7JdngqtUjPgx548S3Ff1Kt85ymGqmYX,Padang lamun,Lamun,5
500,196,B,D2E1,D2E1-1,D2E1 (1).JPG,-0.226973,120.006837,Donggulu ,https://lh3.googleusercontent.com/d/1_pL0XXNd7YqAc57MgOxBN_AYTK0xm6bu,Terumbu karang,Terumbu karang kondisi baik,5
501,197,B,D2E1,D2E1-2,D2E1 (2).JPG,-0.227147,120.006792,Donggulu ,https://lh3.googleusercontent.com/d/18Vyn7Q2Zz0c5vtfuCkdvGK93ILmD7eeV,Terumbu karang,Terumbu karang kondisi baik,5
502,198,B,D2E1,D2E1-3,D2E1 (3).JPG,-0.227182,120.006783,Donggulu ,https://lh3.googleusercontent.com/d/1RqUuFlrj8DS7Q-dOl6crKgsf4-8AcAlO,Terumbu karang,Terumbu karang kondisi baik,5
503,199,B,D2E1,D2E1-4,D2E1 (4).JPG,-0.22717,120.006653,Donggulu ,https://lh3.googleusercontent.com/d/1gRMxEfF_DcOBJ6sq-XGJYgaSR0ZxB_KF,Terumbu karang,Terumbu karang kondisi baik,5
504,200,B,D2E1,D2E1-5,D2E1 (5).JPG,-0.227147,120.00662,Donggulu ,https://lh3.googleusercontent.com/d/1NA3Vpv0JnPYpSxhtMezFxdoM_hLzyNU2,Padang lamun,Lamun,5
505,201,B,D2E1,D2E1-6,D2E1 (6).JPG,-0.227138,120.006548,Donggulu ,https://lh3.googleusercontent.com/d/10QSzgLKaWJLQvBhEKuu6WYWMCrTtTPIP,Padang lamun,Padang lamun campur rumput laut,5
506,202,B,D2E1,D2E1-7,D2E1 (7).JPG,-0.226953,120.006438,Donggulu ,https://lh3.googleusercontent.com/d/1E7knrmpKCRCLrHmX7CHRH90M0nSMJ82z,Padang lamun,Padang lamun campur rumput laut,5
507,203,B,D2E1,D2E1-8,D2E1 (8).JPG,-0.226913,120.006489,Donggulu ,https://lh3.googleusercontent.com/d/1CcaFrFp9_KvzyxEEAUz7kOtuvlVjlR97,Padang lamun,Padang lamun campur rumput laut,5
508,204,B,D2E1,D2E1-9,D2E1 (9).JPG,-0.226808,120.006488,Donggulu ,https://lh3.googleusercontent.com/d/1P2hvpmATHgMm15yIlagZ8YKzK8eoIQSf,Padang lamun,Padang lamun campur rumput laut,5
509,205,B,D2E1,D2E1-10,D2E1 (10).JPG,-0.22679,120.006522,Donggulu ,https://lh3.googleusercontent.com/d/1KO2xj5y9k40gBE2h_tG0sDtkhLJAjJwA,Padang lamun,Padang lamun campur rumput laut,5
510,206,B,D2E1,D2E1-11,D2E1 (11).JPG,-0.22672,120.006456,Donggulu ,https://lh3.googleusercontent.com/d/15sUVmvjAkXA7pqU0l_aGHA3Lo5434H4Y,Terumbu karang,Terumbu karang kondisi baik,5
511,207,B,D2E1,D2E1-12,D2E1 (12).JPG,-0.226733,120.006493,Donggulu ,https://lh3.googleusercontent.com/d/1uqWRXzZtAeHxrZHcCATF7orHKJAnUzt_,Padang lamun,Padang lamun campur rumput laut,5
512,208,B,D2E1,D2E1-13,D2E1 (13).JPG,-0.226655,120.006473,Donggulu ,https://lh3.googleusercontent.com/d/1wxlcv7pJr9zctSc3BizcZ8f5ZQ3yg9As,Terumbu karang,Terumbu karang kondisi baik,5
513,209,B,D2E1,D2E1-14,D2E1 (14).JPG,-0.226393,120.006472,Donggulu ,https://lh3.googleusercontent.com/d/1FYtdfTKM8fONPzL9emB58XpNJE89d7Y9,Padang lamun,Lamun,5
514,210,B,D2E1,D2E1-15,D2E1 (15).JPG,-0.226347,120.006533,Donggulu ,https://lh3.googleusercontent.com/d/1hBpdaTTCF1tzVhxkY4NYdtdiDjhS9D2r,Substrat terbuka,Substrat terbuka,5
515,211,B,D2E1,D2E1-16,D2E1 (16).JPG,-0.226243,120.006585,Donggulu ,https://lh3.googleusercontent.com/d/1x81W3KunEKqre9qubdtizRbz1_l_aX7T,Substrat terbuka,Substrat terbuka,5
516,212,B,D2E1,D2E1-17,D2E1 (17).JPG,-0.226182,120.00657,Donggulu ,https://lh3.googleusercontent.com/d/1xShoe5sySBgy_27nm7hnWUeA1MnuBFM2,Padang lamun,Padang lamun campur rumput laut,5
517,213,B,D2E1,D2E1-18,D2E1 (18).JPG,-0.226113,120.006723,Donggulu ,https://lh3.googleusercontent.com/d/1yC49cz3Jh4QIHHTYPBVAd8MIQ7JbnxBD,Padang lamun,Padang lamun campur rumput laut,5
518,214,B,D2E1,D2E1-19,D2E1 (19).JPG,-0.226118,120.006773,Donggulu ,https://lh3.googleusercontent.com/d/1y31Q17v42v7OuOmc3S19kD8Tdgq73_d3,Terumbu karang,Low-visibility,5
519,215,B,D2E1,D2E1-20,D2E1 (20).JPG,-0.226085,120.006837,Donggulu ,https://lh3.googleusercontent.com/d/1ZCgW6libpmxQBqPWgkTke6B3VtnbraV4,Padang lamun,Padang lamun campur rumput laut,5
520,216,B,D2E1,D2E1-21,D2E1 (21).JPG,-0.226053,120.006868,Donggulu ,https://lh3.googleusercontent.com/d/1raabUhQR0GjN-Pnto1QTx10m4k_JI9zr,Makroalga,Karang berlumut,5
521,217,B,D2E1,D2E1-22,D2E1 (22).JPG,-0.225997,120.006893,Donggulu ,https://lh3.googleusercontent.com/d/1iWYC-qd8j_ToOqgk2QA-qufzf9qnxLX7,Terumbu karang,Terumbu karang kondisi baik,5
522,218,B,D2E1,D2E1-23,D2E1 (23).JPG,-0.225993,120.00704,Donggulu ,https://lh3.googleusercontent.com/d/1UaP-bUlNTO3HY_QsZJuq9IdyzytFkWBA,Terumbu karang,Terumbu karang kondisi baik,5
523,219,B,D2E1,D2E1-24,D2E1 (24).JPG,-0.226018,120.007043,Donggulu ,https://lh3.googleusercontent.com/d/1kwMuaeBCOzlex7-wkEfkikObIicG2Y4F,Padang lamun,Padang lamun campur rumput laut,5
524,220,B,D2E1,D2E1-25,D2E1 (25).JPG,-0.225967,120.007095,Donggulu ,https://lh3.googleusercontent.com/d/1dhbHb9YqiN1eLzRdvkBruQ5tCApSZbUg,Padang lamun,Padang lamun campur rumput laut,5
525,221,B,D3T1,D3T1-1,D3T1 (1).JPG,-0.083417,120.03532,Posona,https://lh3.googleusercontent.com/d/1Sm_QIcM_5vYpY6_T5RmwP1n-pN8s5LOZ,Terumbu karang,Terumbu karang kondisi baik,2
526,222,B,D3T1,D3T1-2,D3T1 (2).JPG,-0.083435,120.035289,Posona,https://lh3.googleusercontent.com/d/1f4VrHcJ9HCsKs__bhpAEWSDvOxeS77Dy,Terumbu karang,Terumbu karang kondisi baik,2
527,223,B,D3T1,D3T1-3,D3T1 (3).JPG,-0.083453,120.035258,Posona,https://lh3.googleusercontent.com/d/1m5beKXDfhUwBZ1vDvxVz-tl9NvW4D-JF,Terumbu karang,Terumbu karang kondisi baik,2
528,224,B,D3T1,D3T1-4,D3T1 (4).JPG,-0.083471,120.035227,Posona,https://lh3.googleusercontent.com/d/1drqxdP7vpypULtxn6OcMgSnrzmGG2274,Terumbu karang,Terumbu karang kondisi baik,2
529,225,B,D3T1,D3T1-5,D3T1 (5).JPG,-0.083489,120.035196,Posona,https://lh3.googleusercontent.com/d/1l7Y88crqMc3ceSIWvodegvQ2AJfqGIu-,Terumbu karang,Terumbu karang kondisi baik,2
530,226,B,D3T1,D3T1-6,D3T1 (6).JPG,-0.083507,120.035165,Posona,https://lh3.googleusercontent.com/d/16jcq0lzJ8UnsIoS-s6cKFG0PD8nOxdCS,Terumbu karang,Terumbu karang kondisi baik,2
531,227,B,D3T1,D3T1-7,D3T1 (7).JPG,-0.083525,120.035134,Posona,https://lh3.googleusercontent.com/d/121xgonQZNYI7iAHGSkh3Tz6CwyIqBZYR,Terumbu karang,Terumbu karang kondisi baik,2
532,228,B,D3T1,D3T1-8,D3T1 (8).JPG,-0.083543,120.035103,Posona,https://lh3.googleusercontent.com/d/11jIDwNGuMB0FeEH67WVKx8snTdjMuG-a,Terumbu karang,Terumbu karang kondisi baik,2
533,229,B,D3T1,D3T1-9,D3T1 (9).JPG,-0.083561,120.035071,Posona,https://lh3.googleusercontent.com/d/1aKxGsb1Uv-85IQrHdeeKs2V6E1eres9H,Terumbu karang,Terumbu karang kondisi baik,2
534,230,B,D3T1,D3T1-10,D3T1 (10).JPG,-0.083579,120.03504,Posona,https://lh3.googleusercontent.com/d/16bnRiDa4a_oDisl2WN787st5A13SMvTU,Terumbu karang,Terumbu karang kondisi baik,2
535,231,B,D3T1,D3T1-11,D3T1 (11).JPG,-0.083597,120.035009,Posona,https://lh3.googleusercontent.com/d/1o8_gxpQ9mDCW-npYE9amtG_8t8Dpcngx,Terumbu karang,Terumbu karang kondisi baik,2
536,232,B,D3T1,D3T1-12,D3T1 (12).JPG,-0.083615,120.034978,Posona,https://lh3.googleusercontent.com/d/19CkqY4m25Ch_4NuuwRWcKtuREfxsXyX1,Terumbu karang,Terumbu karang kondisi baik,2
537,233,B,D3T1,D3T1-13,D3T1 (13).JPG,-0.083633,120.034947,Posona,https://lh3.googleusercontent.com/d/1G4o63_MFuEW-NuLYatamp5F1zKbDi0D_,Terumbu karang,Terumbu karang kondisi baik,2
538,234,B,D3T1,D3T1-14,D3T1 (14).JPG,-0.083652,120.034916,Posona,https://lh3.googleusercontent.com/d/1mhnvA61OlBXl-uRqVZQEmYaVmnlhfawu,Terumbu karang,Terumbu karang kondisi baik,2
539,235,B,D3T1,D3T1-15,D3T1 (15).JPG,-0.08367,120.034885,Posona,https://lh3.googleusercontent.com/d/1bwgBZSQu93m_lGroW3_PHpqSSb9tVx4c,Terumbu karang,Terumbu karang kondisi baik,2
540,236,B,D3T1,D3T1-16,D3T1 (16).JPG,-0.083688,120.034854,Posona,https://lh3.googleusercontent.com/d/1EneNQTWBuKLHrSTAXRLcddgJidXc-iyR,Terumbu karang,Terumbu karang kondisi baik,2
541,237,B,D3T1,D3T1-17,D3T1 (17).JPG,-0.083706,120.034823,Posona,https://lh3.googleusercontent.com/d/1xTa3x76zm84uYw_MGDIsUMOMXRmDkr9G,Terumbu karang,Terumbu karang kondisi baik,2
542,238,B,D3T1,D3T1-18,D3T1 (18).JPG,-0.083724,120.034792,Posona,https://lh3.googleusercontent.com/d/1fYcPR4NfUb6ygq-ogQcM9g6_IctdINOn,Terumbu karang,Terumbu karang kondisi baik,2
543,239,B,D3T1,D3T1-19,D3T1 (19).JPG,-0.083742,120.034761,Posona,https://lh3.googleusercontent.com/d/15HfHu7WjBTWDdYQrpyW5bliyCTvSdoao,Terumbu karang,Terumbu karang kondisi baik,2
544,240,B,D3T1,D3T1-20,D3T1 (20).JPG,-0.08376,120.034729,Posona,https://lh3.googleusercontent.com/d/1qRfQ3_fot4kzsoW3ySR-KAa_q0lNUyfc,Terumbu karang,Terumbu karang kondisi baik,2
545,241,B,D3T1,D3T1-21,D3T1 (21).JPG,-0.083778,120.034698,Posona,https://lh3.googleusercontent.com/d/1XojyvFDIKDKm19PGE_u7vtToNSf83XSq,Terumbu karang,Terumbu karang kondisi baik,2
546,242,B,D3T1,D3T1-22,D3T1 (22).JPG,-0.083796,120.034667,Posona,https://lh3.googleusercontent.com/d/17EMhydkGlBuuDcOGfreKAughxv0y7twt,Terumbu karang,Terumbu karang kondisi baik,2
547,243,B,D3T1,D3T1-23,D3T1 (23).JPG,-0.083814,120.034636,Posona,https://lh3.googleusercontent.com/d/1AH7gqMg4LPGunqmJj1346DeXKp0lpKm6,Terumbu karang,Terumbu karang kondisi baik,2
548,244,B,D3T1,D3T1-24,D3T1 (24).JPG,-0.083832,120.034605,Posona,https://lh3.googleusercontent.com/d/1RLZnomFm4574kWq9Pg3NVcaPiePtAqc8,Terumbu karang,Terumbu karang kondisi baik,2
549,245,B,D3T1,D3T1-25,D3T1 (25).JPG,-0.08385,120.034574,Posona,https://lh3.googleusercontent.com/d/1Kqu93EErTlvtET0VEyDFrHkvboa70vcI,Terumbu karang,Terumbu karang kondisi baik,2
550,246,B,D3T1,D3T1-26,D3T1 (26).JPG,-0.083868,120.034543,Posona,https://lh3.googleusercontent.com/d/1eCPxBcXZElQKOTvKKYezPiNWEAwB85a9,Terumbu karang,Terumbu karang kondisi baik,2
551,247,B,D3T1,D3T1-27,D3T1 (27).JPG,-0.083886,120.034512,Posona,https://lh3.googleusercontent.com/d/1SYJvNdxoFhD321MmHg7RxgpvkZRLElX0,Terumbu karang,Terumbu karang kondisi baik,2
552,248,B,D3T1,D3T1-28,D3T1 (28).JPG,-0.083905,120.034481,Posona,https://lh3.googleusercontent.com/d/1Tg7VFnpf675tDzC3qlILVZBsnZOJSV8Q,Terumbu karang,Terumbu karang kondisi baik,2
553,249,B,D3T1,D3T1-29,D3T1 (29).JPG,-0.083923,120.03445,Posona,https://lh3.googleusercontent.com/d/1Z2X_vBTC0cXbZJjyXpk4GiOeHfC_gujM,Terumbu karang,Terumbu karang kondisi baik,2
554,250,B,D3T1,D3T1-30,D3T1 (30).JPG,-0.083941,120.034419,Posona,https://lh3.googleusercontent.com/d/1uSXVPVuRxZSfHteHIsAh627vThxLGHqq,Terumbu karang,Terumbu karang kondisi baik,2
555,251,B,D3T2,D3T2-1,D3T2 (1).JPG,-0.084122,120.03437,Posona,https://lh3.googleusercontent.com/d/1eJCxgNHw3SbT7OujcjUAcG1ps6QWccwy,Terumbu karang,Terumbu karang kondisi baik,2
556,252,B,D3T2,D3T2-2,D3T2 (2).JPG,-0.084104,120.034401,Posona,https://lh3.googleusercontent.com/d/1AMs4VEmpptte-mD5qsyOql6hYOwnJYsd,Terumbu karang,Terumbu karang kondisi baik,2
557,253,B,D3T2,D3T2-3,D3T2 (3).JPG,-0.084086,120.034432,Posona,https://lh3.googleusercontent.com/d/1zeY196pPzU3_HJXAiPNPvCasymB88107,Terumbu karang,Terumbu karang kondisi baik,2
558,254,B,D3T2,D3T2-4,D3T2 (4).JPG,-0.084068,120.034463,Posona,https://lh3.googleusercontent.com/d/1SNi2oTeQRxYl9iCDUz3AAtG3OqL6kkJd,Terumbu karang,Terumbu karang kondisi baik,2
559,255,B,D3T2,D3T2-5,D3T2 (5).JPG,-0.08405,120.034494,Posona,https://lh3.googleusercontent.com/d/1zD4FZxlBLJLiHBB-xPxfMFn6NwT2Eehf,Terumbu karang,Terumbu karang kondisi baik,2
560,256,B,D3T2,D3T2-6,D3T2 (6).JPG,-0.084032,120.034525,Posona,https://lh3.googleusercontent.com/d/12GTxi05bueH6cUNxpQ8FFWA0GSA9dEhS,Terumbu karang,Terumbu karang kondisi baik,2
561,257,B,D3T2,D3T2-7,D3T2 (7).JPG,-0.084014,120.034556,Posona,https://lh3.googleusercontent.com/d/1-jC_Nj-rFYhTDHJXTDYjz5sLVRzR-UrY,Terumbu karang,Terumbu karang kondisi baik,2
562,258,B,D3T2,D3T2-8,D3T2 (8).JPG,-0.083996,120.034587,Posona,https://lh3.googleusercontent.com/d/1dYtJxBl8LnqV_wMBPSPpzZ1yPT9VQW5k,Terumbu karang,Terumbu karang kondisi baik,2
563,259,B,D3T2,D3T2-9,D3T2 (9).JPG,-0.083978,120.034619,Posona,https://lh3.googleusercontent.com/d/1O_GMifCH-fbhoT32tP2f6IC408EDBI3q,Terumbu karang,Terumbu karang kondisi baik,2
564,260,B,D3T2,D3T2-10,D3T2 (10).JPG,-0.08396,120.03465,Posona,https://lh3.googleusercontent.com/d/1q8_cQ2JYbeTxwMrKKW4oHxiwLo5S9S4u,Terumbu karang,Terumbu karang kondisi baik,2
565,261,B,D3T2,D3T2-11,D3T2 (11).JPG,-0.083942,120.034681,Posona,https://lh3.googleusercontent.com/d/1eoo7rcyslg5zinCZ8ya5Av_kbFaKJVZM,Terumbu karang,Terumbu karang kondisi baik,2
566,262,B,D3T2,D3T2-12,D3T2 (12).JPG,-0.083924,120.034712,Posona,https://lh3.googleusercontent.com/d/1dgYyXFNRbAJEjbwb6QECt6-tDYgxqrro,Terumbu karang,Terumbu karang kondisi baik,2
567,263,B,D3T2,D3T2-13,D3T2 (13).JPG,-0.083905,120.034743,Posona,https://lh3.googleusercontent.com/d/1yYi2A2X1DiZX2Cx2-wH_0kYeN3CWufoQ,Terumbu karang,Terumbu karang kondisi baik,2
568,264,B,D3T2,D3T2-14,D3T2 (14).JPG,-0.083887,120.034774,Posona,https://lh3.googleusercontent.com/d/1foXRhTacDVUwUonvhzJo6Lkw1WiU2J0l,Terumbu karang,Terumbu karang kondisi baik,2
569,265,B,D3T2,D3T2-15,D3T2 (15).JPG,-0.083869,120.034805,Posona,https://lh3.googleusercontent.com/d/1IfIGPLKBwC1IFs8oGG7gdiPyNJ8l5jr3,Terumbu karang,Terumbu karang kondisi baik,2
570,266,B,D3T2,D3T2-16,D3T2 (16).JPG,-0.083851,120.034836,Posona,https://lh3.googleusercontent.com/d/1In9A0Vv4emkhUrJDdHe0iqw5zCJlYH-_,Substrat terbuka,Pecahan karang,2
571,267,B,D3T2,D3T2-17,D3T2 (17).JPG,-0.083833,120.034867,Posona,https://lh3.googleusercontent.com/d/14qSZNOuMyRIFqdkfi6Qs0F0fXloYFayh,Terumbu karang,Terumbu karang kondisi baik,2
572,268,B,D3T2,D3T2-18,D3T2 (18).JPG,-0.083815,120.034898,Posona,https://lh3.googleusercontent.com/d/1WyMxvUQHBWUY5ZnZ67JM-xb4jXgChBC2,Terumbu karang,Terumbu karang kondisi baik,2
573,269,B,D3T2,D3T2-19,D3T2 (19).JPG,-0.083797,120.034929,Posona,https://lh3.googleusercontent.com/d/1jzg9zZJRu_dl8wArSXi9dfsGzBTZ9RY5,Terumbu karang,Terumbu karang kondisi baik,2
574,270,B,D3T2,D3T2-20,D3T2 (20).JPG,-0.083779,120.034961,Posona,https://lh3.googleusercontent.com/d/19KH11H22IHskWtDlsDDhzKPGdYm0YPPu,Substrat terbuka,Pecahan karang,2
575,271,B,D3T2,D3T2-21,D3T2 (21).JPG,-0.083761,120.034992,Posona,https://lh3.googleusercontent.com/d/1uo9JM-3dj_Z1IG6lL2UOXFYLv1MLaKEB,Substrat terbuka,Pecahan karang,2
576,272,B,D3T3,D3T3-1,D3T3 (1).JPG,-0.083364,120.035371,Posona,https://lh3.googleusercontent.com/d/14-6A0bnAmRmQ0EBHrzXNX0p7Lg-PxwL7,Terumbu karang,Terumbu karang kondisi baik,2
577,273,B,D3T3,D3T3-2,D3T3 (2).JPG,-0.083344,120.0354,Posona,https://lh3.googleusercontent.com/d/1QsUx8HWVh6MYZbQISgeRJP5Pw95gJ3-e,Terumbu karang,Terumbu karang kondisi baik,2
578,274,B,D3T3,D3T3-3,D3T3 (3).JPG,-0.083323,120.035429,Posona,https://lh3.googleusercontent.com/d/1EsxP4fbeodBGDHjSELp3Uawh8tAOTtIy,Terumbu karang,Terumbu karang kondisi baik,2
579,275,B,D3T3,D3T3-4,D3T3 (4).JPG,-0.083302,120.035459,Posona,https://lh3.googleusercontent.com/d/1dUpikat8kT7Nir9UugItPIFwlNLq0vzW,Terumbu karang,Terumbu karang kondisi baik,2
580,276,B,D3T3,D3T3-5,D3T3 (5).JPG,-0.083281,120.035488,Posona,https://lh3.googleusercontent.com/d/1EfjRRYoZXxrkaNz5ZtIF3t9innTb0qUO,Terumbu karang,Terumbu karang kondisi baik,2
581,277,B,D3T3,D3T3-6,D3T3 (6).JPG,-0.083261,120.035518,Posona,https://lh3.googleusercontent.com/d/1B-CnlowFCAMLW4B3us-c6tCsevw43dq5,Terumbu karang,Terumbu karang kondisi baik,2
582,278,B,D3T3,D3T3-7,D3T3 (7).JPG,-0.08324,120.035547,Posona,https://lh3.googleusercontent.com/d/1FjmWTAFA7qNkz96pTpmc1LJecBDla12R,Terumbu karang,Terumbu karang kondisi baik,2
583,279,B,D3T3,D3T3-8,D3T3 (8).JPG,-0.083219,120.035576,Posona,https://lh3.googleusercontent.com/d/1GlEK9b_gtL7h-V0d_NkjcCi6UEm5QMBv,Terumbu karang,Bleaching,2
584,280,B,D3T3,D3T3-9,D3T3 (9).JPG,-0.083198,120.035606,Posona,https://lh3.googleusercontent.com/d/1JzyinILvbOPWIzcbabl7UN2ykyKAoLsF,Terumbu karang,Bleaching,2
585,281,B,D3T3,D3T3-10,D3T3 (10).JPG,-0.083178,120.035635,Posona,https://lh3.googleusercontent.com/d/1i5srbaFz-tVeV2kT9LbzusBYfH4CrMHn,Terumbu karang,Terumbu karang kondisi baik,2
586,282,B,D3T3,D3T3-11,D3T3 (11).JPG,-0.083157,120.035665,Posona,https://lh3.googleusercontent.com/d/1FJshohwx4TxpxiSVkVu8OeNK_Q3XZOR9,Terumbu karang,Bleaching,2
587,283,B,D3T3,D3T3-12,D3T3 (12).JPG,-0.083136,120.035694,Posona,https://lh3.googleusercontent.com/d/1JYzhKIgrWUPt2qU18szRcW0psDzCjJsA,Terumbu karang,Bleaching,2
588,284,B,D3T3,D3T3-13,D3T3 (13).JPG,-0.083116,120.035723,Posona,https://lh3.googleusercontent.com/d/1MtOBhgjj_SYHIHyJPEkLXZvHoll38fvy,Substrat terbuka,Pecahan karang,2
589,285,B,D3T3,D3T3-14,D3T3 (14).JPG,-0.083095,120.035753,Posona,https://lh3.googleusercontent.com/d/18XZcYabjzxzQLTjj8-eJweQeRkQDUcjG,Substrat terbuka,Pecahan karang,2
590,286,B,D3T3,D3T3-15,D3T3 (15).JPG,-0.083074,120.035782,Posona,https://lh3.googleusercontent.com/d/1xtERJk8BADBTXHEVakJRpWOU4SjQ5Ecg,Substrat terbuka,Pecahan karang,2
591,287,B,D3T3,D3T3-16,D3T3 (16).JPG,-0.083053,120.035812,Posona,https://lh3.googleusercontent.com/d/1mWXTlqaDMiOojYZ_LDM0CBhhP7eKnCYF,Terumbu karang,Terumbu karang kondisi baik,2
592,288,B,D3T3,D3T3-17,D3T3 (17).JPG,-0.083033,120.035841,Posona,https://lh3.googleusercontent.com/d/1bAssh0kPo7fSMaHTbkG30e88JYigsO_j,Terumbu karang,Terumbu karang kondisi baik,2
